ID,Title,URL,Price,Src,Type,Style,Color,Size
2130723331,Bob Seger The Silver Bullet Band Mens Crewneck Ultra Cotton Short Sleeve Adult T-Shirt,https://printerval.com/bob-seger-the-silver-bullet-band-mens-crewneck-ultra-cotton-short-sleeve-adult-t-shirt-b07mfxjllf-p1635?internal_source=category-t-shirts,$14.95,"https://liveview.prtvstatic.com/image/t-shirts-men-heavyweight-t-shirt-1,turf-green,print-2022-10-14+26003caf-fa12-4991-86bb-017e9a33165f,446828.jpeg, https://liveview.static-printerval.com/image/t-shirts-men-heavyweight-t-shirt-2,turf-green,print-2022-10-14+26003caf-fa12-4991-86bb-017e9a33165f,446828.jpeg, https://liveview.static-printerval.com/image/t-shirts-men-heavyweight-t-shirt-3,turf-green,print-2022-10-14+26003caf-fa12-4991-86bb-017e9a33165f,446828.jpeg",Men,V-neck T-shirt,"Black,White,Navy,Red,Deep Heather,Athletic Heather,True Royal,Heather True Royal,Team Purple","S,M,L,XL"
2130723102,Bob Seger The Silver Bullet Band Mens Crewneck Ultra Cotton Short Sleeve Adult T-Shirt,https://printerval.com/bob-seger-the-silver-bullet-band-mens-crewneck-ultra-cotton-short-sleeve-adult-t-shirt-b07mfxjllf-p1635?internal_source=category-t-shirts,$14.95,"https://liveview.prtvstatic.com/image/t-shirts-men-heavyweight-t-shirt-1,turf-green,print-2022-10-14+26003caf-fa12-4991-86bb-017e9a33165f,446828.jpeg, https://liveview.static-printerval.com/image/t-shirts-men-heavyweight-t-shirt-2,turf-green,print-2022-10-14+26003caf-fa12-4991-86bb-017e9a33165f,446828.jpeg, https://liveview.static-printerval.com/image/t-shirts-men-heavyweight-t-shirt-3,turf-green,print-2022-10-14+26003caf-fa12-4991-86bb-017e9a33165f,446828.jpeg",Women,V-neck T-shirt ,"Black,White,Navy,Red,Deep Heather,Athletic Heather,True Royal,Heather True Royal,Team Purple","S,M,L,XL"
2133093924,Kid Rock Bad Reputation Tour 2022 T Shirt,https://printerval.com/kid-rock-bad-reputation-tour-2022-t-shirt-p12325481?internal_source=category-t-shirts,$18.95,"https://liveview.prtvstatic.com/image/double-sided-t-shirts-men-heavyweight-t-shirt-1,black,print-2023-07-15+48ab8b06-f019-4a8b-943e-6f1249c6daa6:print-2023-07-15+2b6cb0b1-3882-4c38-9d49-3280192c261f,2d2d2d.jpeg, https://liveview.prtvstatic.com/image/double-sided-t-shirts-men-heavyweight-t-shirt-2,black,print-2023-07-15+48ab8b06-f019-4a8b-943e-6f1249c6daa6:print-2023-07-15+2b6cb0b1-3882-4c38-9d49-3280192c261f,2d2d2d.jpeg, https://liveview.prtvstatic.com/image/double-sided-t-shirts-men-heavyweight-t-shirt-3,black,print-2023-07-15+48ab8b06-f019-4a8b-943e-6f1249c6daa6:print-2023-07-15+2b6cb0b1-3882-4c38-9d49-3280192c261f,2d2d2d.jpeg, https://liveview.prtvstatic.com/image/double-sided-t-shirts-men-heavyweight-t-shirt-4,black,print-2023-07-15+48ab8b06-f019-4a8b-943e-6f1249c6daa6:print-2023-07-15+2b6cb0b1-3882-4c38-9d49-3280192c261f,2d2d2d.jpeg, https://liveview.prtvstatic.com/image/double-sided-t-shirts-men-heavyweight-t-shirt-5,black,print-2023-07-15+48ab8b06-f019-4a8b-943e-6f1249c6daa6:print-2023-07-15+2b6cb0b1-3882-4c38-9d49-3280192c261f,2d2d2d.jpeg",Men,V-neck T-shirt ,"Black,White,Navy,Red,Deep Heather,Athletic Heather,True Royal,Heather True Royal,Team Purple","S,M,L,XL,2XL"
2133093924,Kid Rock Bad Reputation Tour 2022 T Shirt,https://printerval.com/kid-rock-bad-reputation-tour-2022-t-shirt-p12325481?internal_source=category-t-shirts,$18.95,"https://liveview.prtvstatic.com/image/double-sided-t-shirts-men-heavyweight-t-shirt-1,black,print-2023-07-15+48ab8b06-f019-4a8b-943e-6f1249c6daa6:print-2023-07-15+2b6cb0b1-3882-4c38-9d49-3280192c261f,2d2d2d.jpeg, https://liveview.prtvstatic.com/image/double-sided-t-shirts-men-heavyweight-t-shirt-2,black,print-2023-07-15+48ab8b06-f019-4a8b-943e-6f1249c6daa6:print-2023-07-15+2b6cb0b1-3882-4c38-9d49-3280192c261f,2d2d2d.jpeg, https://liveview.prtvstatic.com/image/double-sided-t-shirts-men-heavyweight-t-shirt-3,black,print-2023-07-15+48ab8b06-f019-4a8b-943e-6f1249c6daa6:print-2023-07-15+2b6cb0b1-3882-4c38-9d49-3280192c261f,2d2d2d.jpeg, https://liveview.prtvstatic.com/image/double-sided-t-shirts-men-heavyweight-t-shirt-4,black,print-2023-07-15+48ab8b06-f019-4a8b-943e-6f1249c6daa6:print-2023-07-15+2b6cb0b1-3882-4c38-9d49-3280192c261f,2d2d2d.jpeg, https://liveview.prtvstatic.com/image/double-sided-t-shirts-men-heavyweight-t-shirt-5,black,print-2023-07-15+48ab8b06-f019-4a8b-943e-6f1249c6daa6:print-2023-07-15+2b6cb0b1-3882-4c38-9d49-3280192c261f,2d2d2d.jpeg",Women,V-neck T-shirt ,"Black,White,Navy,Red,Deep Heather,Athletic Heather,True Royal,Heather True Royal,Team Purple","S,M,L,XL,2XL"
2130723426,Gunsmoke Dark T Shirt,https://printerval.com/gunsmoke-dark-t-shirt-p354451?internal_source=category-t-shirts,$14.95,"https://liveview.prtvstatic.com/image/t-shirts-men-heavyweight-t-shirt-1,black,print-2023-02-24+dd2243ea-80f1-4bfd-b11a-713a0f155eaf,2d2d2d.jpeg, https://liveview.static-printerval.com/image/t-shirts-men-heavyweight-t-shirt-2,black,print-2023-02-24+dd2243ea-80f1-4bfd-b11a-713a0f155eaf,2d2d2d.jpeg, https://liveview.static-printerval.com/image/t-shirts-men-heavyweight-t-shirt-3,black,print-2023-02-24+dd2243ea-80f1-4bfd-b11a-713a0f155eaf,2d2d2d.jpeg",Men,V-neck T-shirt ,"Black,White,Navy,Red,Deep Heather,Athletic Heather,True Royal,Heather True Royal,Team Purple","S,M,L,XL"
2130723426,Gunsmoke Dark T Shirt,https://printerval.com/gunsmoke-dark-t-shirt-p354451?internal_source=category-t-shirts,$14.95,"https://liveview.prtvstatic.com/image/t-shirts-men-heavyweight-t-shirt-1,black,print-2023-02-24+dd2243ea-80f1-4bfd-b11a-713a0f155eaf,2d2d2d.jpeg, https://liveview.static-printerval.com/image/t-shirts-men-heavyweight-t-shirt-2,black,print-2023-02-24+dd2243ea-80f1-4bfd-b11a-713a0f155eaf,2d2d2d.jpeg, https://liveview.static-printerval.com/image/t-shirts-men-heavyweight-t-shirt-3,black,print-2023-02-24+dd2243ea-80f1-4bfd-b11a-713a0f155eaf,2d2d2d.jpeg",Women,V-neck T-shirt ,"Black,White,Navy,Red,Deep Heather,Athletic Heather,True Royal,Heather True Royal,Team Purple","S,M,L,XL"
2130723426,I Don't Need Google My Wife Knows Everything Funny T-Shirt Husband Dad Groom Fiance Tops Tees for Men,https://printerval.com/i-dont-need-google-my-wife-knows-everything-funny-t-shirt-husband-dad-groom-fiance-tops-tees-for-men-b08x25dccy-p1780?internal_source=category-t-shirts,$14.95,"https://liveview.prtvstatic.com/image/t-shirts-men-heavyweight-t-shirt-1,black,print-2022-10-12+e6770b77-81f7-4f43-8097-0d32da8e4485,2d2d2d.jpeg, https://liveview.static-printerval.com/image/t-shirts-men-heavyweight-t-shirt-2,black,print-2022-10-12+e6770b77-81f7-4f43-8097-0d32da8e4485,2d2d2d.jpeg, https://liveview.static-printerval.com/image/t-shirts-men-heavyweight-t-shirt-3,black,print-2022-10-12+e6770b77-81f7-4f43-8097-0d32da8e4485,2d2d2d.jpeg",Men,V-neck T-shirt ,"Black,White,Navy,Red,Deep Heather,Athletic Heather,True Royal,Heather True Royal,Team Purple","S,M,L,XL"
2130723426,I Don't Need Google My Wife Knows Everything Funny T-Shirt Husband Dad Groom Fiance Tops Tees for Men,https://printerval.com/i-dont-need-google-my-wife-knows-everything-funny-t-shirt-husband-dad-groom-fiance-tops-tees-for-men-b08x25dccy-p1780?internal_source=category-t-shirts,$14.95,"https://liveview.prtvstatic.com/image/t-shirts-men-heavyweight-t-shirt-1,black,print-2022-10-12+e6770b77-81f7-4f43-8097-0d32da8e4485,2d2d2d.jpeg, https://liveview.static-printerval.com/image/t-shirts-men-heavyweight-t-shirt-2,black,print-2022-10-12+e6770b77-81f7-4f43-8097-0d32da8e4485,2d2d2d.jpeg, https://liveview.static-printerval.com/image/t-shirts-men-heavyweight-t-shirt-3,black,print-2022-10-12+e6770b77-81f7-4f43-8097-0d32da8e4485,2d2d2d.jpeg",Women,V-neck T-shirt ,"Black,White,Navy,Red,Deep Heather,Athletic Heather,True Royal,Heather True Royal,Team Purple","S,M,L,XL"
2130723426,Unmasked unmuzzled unvaccinated unafraid shirt T-Shirt,https://printerval.com/unmasked-unmuzzled-unvaccinated-unafraid-shirt-t-shirt-b0936z3t95-p3217?internal_source=category-t-shirts,$14.95,"https://liveview.prtvstatic.com/image/t-shirts-men-heavyweight-t-shirt-1,black,print-2022-10-14+d3306ca5-f4b6-4e7f-a388-2eb8746fa0de,2d2d2d.jpeg, https://liveview.static-printerval.com/image/t-shirts-men-heavyweight-t-shirt-2,black,print-2022-10-14+d3306ca5-f4b6-4e7f-a388-2eb8746fa0de,2d2d2d.jpeg, https://liveview.static-printerval.com/image/t-shirts-men-heavyweight-t-shirt-3,black,print-2022-10-14+d3306ca5-f4b6-4e7f-a388-2eb8746fa0de,2d2d2d.jpeg",Men,V-neck T-shirt ,"Black,White,Navy,Red,Deep Heather,Athletic Heather,True Royal,Heather True Royal,Team Purple","S,M,L,XL"
2130723426,Unmasked unmuzzled unvaccinated unafraid shirt T-Shirt,https://printerval.com/unmasked-unmuzzled-unvaccinated-unafraid-shirt-t-shirt-b0936z3t95-p3217?internal_source=category-t-shirts,$14.95,"https://liveview.prtvstatic.com/image/t-shirts-men-heavyweight-t-shirt-1,black,print-2022-10-14+d3306ca5-f4b6-4e7f-a388-2eb8746fa0de,2d2d2d.jpeg, https://liveview.static-printerval.com/image/t-shirts-men-heavyweight-t-shirt-2,black,print-2022-10-14+d3306ca5-f4b6-4e7f-a388-2eb8746fa0de,2d2d2d.jpeg, https://liveview.static-printerval.com/image/t-shirts-men-heavyweight-t-shirt-3,black,print-2022-10-14+d3306ca5-f4b6-4e7f-a388-2eb8746fa0de,2d2d2d.jpeg",Women,V-neck T-shirt ,"Black,White,Navy,Red,Deep Heather,Athletic Heather,True Royal,Heather True Royal,Team Purple","S,M,L,XL"
2130723426,Team Hasbulla Est 2003 Meme T-Shirt,https://printerval.com/team-hasbulla-est-2003-meme-t-shirt-p47314?internal_source=category-t-shirts,$14.95,"https://liveview.prtvstatic.com/image/t-shirts-men-heavyweight-t-shirt-1,black,print-2022-10-14+07091065-9622-406b-8082-a7f6d24ff6c3,2d2d2d.jpeg, https://liveview.static-printerval.com/image/t-shirts-men-heavyweight-t-shirt-2,black,print-2022-10-14+07091065-9622-406b-8082-a7f6d24ff6c3,2d2d2d.jpeg, https://liveview.static-printerval.com/image/t-shirts-men-heavyweight-t-shirt-3,black,print-2022-10-14+07091065-9622-406b-8082-a7f6d24ff6c3,2d2d2d.jpeg",Men,V-neck T-shirt ,"Black,White,Navy,Red,Deep Heather,Athletic Heather,True Royal,Heather True Royal,Team Purple","S,M,L,XL"
2130723426,Team Hasbulla Est 2003 Meme T-Shirt,https://printerval.com/team-hasbulla-est-2003-meme-t-shirt-p47314?internal_source=category-t-shirts,$14.95,"https://liveview.prtvstatic.com/image/t-shirts-men-heavyweight-t-shirt-1,black,print-2022-10-14+07091065-9622-406b-8082-a7f6d24ff6c3,2d2d2d.jpeg, https://liveview.static-printerval.com/image/t-shirts-men-heavyweight-t-shirt-2,black,print-2022-10-14+07091065-9622-406b-8082-a7f6d24ff6c3,2d2d2d.jpeg, https://liveview.static-printerval.com/image/t-shirts-men-heavyweight-t-shirt-3,black,print-2022-10-14+07091065-9622-406b-8082-a7f6d24ff6c3,2d2d2d.jpeg",Women,V-neck T-shirt ,"Black,White,Navy,Red,Deep Heather,Athletic Heather,True Royal,Heather True Royal,Team Purple","S,M,L,XL"
2130723426,Pittsburgh Steelers Retro Vintage T Shirt,https://printerval.com/pittsburgh-steelers-retro-vintage-t-shirt-p127721?internal_source=category-t-shirts,$14.95,"https://liveview.prtvstatic.com/image/t-shirts-men-heavyweight-t-shirt-1,black,print-2022-10-14+6c23355a-a406-4abf-bf8b-6d0c9e88bdbd,2d2d2d.jpeg, https://liveview.static-printerval.com/image/t-shirts-men-heavyweight-t-shirt-2,black,print-2022-10-14+6c23355a-a406-4abf-bf8b-6d0c9e88bdbd,2d2d2d.jpeg, https://liveview.static-printerval.com/image/t-shirts-men-heavyweight-t-shirt-3,black,print-2022-10-14+6c23355a-a406-4abf-bf8b-6d0c9e88bdbd,2d2d2d.jpeg",Men,V-neck T-shirt ,"Black,White,Navy,Red,Deep Heather,Athletic Heather,True Royal,Heather True Royal,Team Purple","S,M,L,XL"
2130723426,Pittsburgh Steelers Retro Vintage T Shirt,https://printerval.com/pittsburgh-steelers-retro-vintage-t-shirt-p127721?internal_source=category-t-shirts,$14.95,"https://liveview.prtvstatic.com/image/t-shirts-men-heavyweight-t-shirt-1,black,print-2022-10-14+6c23355a-a406-4abf-bf8b-6d0c9e88bdbd,2d2d2d.jpeg, https://liveview.static-printerval.com/image/t-shirts-men-heavyweight-t-shirt-2,black,print-2022-10-14+6c23355a-a406-4abf-bf8b-6d0c9e88bdbd,2d2d2d.jpeg, https://liveview.static-printerval.com/image/t-shirts-men-heavyweight-t-shirt-3,black,print-2022-10-14+6c23355a-a406-4abf-bf8b-6d0c9e88bdbd,2d2d2d.jpeg",Women,V-neck T-shirt ,"Black,White,Navy,Red,Deep Heather,Athletic Heather,True Royal,Heather True Royal,Team Purple","S,M,L,XL"
2130723426,Bob Ross No Mistakes Just Happy Accidents Retro T-Shirt,https://printerval.com/bob-ross-no-mistakes-just-happy-accidents-retro-t-shirt-p214093?internal_source=category-t-shirts,$14.95,"https://liveview.prtvstatic.com/image/t-shirts-men-heavyweight-t-shirt-1,black,print-2022-10-14+77d8a20a-f431-4def-be8b-de257e3c0986,2d2d2d.jpeg, https://liveview.static-printerval.com/image/t-shirts-men-heavyweight-t-shirt-2,black,print-2022-10-14+77d8a20a-f431-4def-be8b-de257e3c0986,2d2d2d.jpeg, https://liveview.static-printerval.com/image/t-shirts-men-heavyweight-t-shirt-3,black,print-2022-10-14+77d8a20a-f431-4def-be8b-de257e3c0986,2d2d2d.jpeg",Men,V-neck T-shirt ,"Black,White,Navy,Red,Deep Heather,Athletic Heather,True Royal,Heather True Royal,Team Purple","S,M,L,XL"
2130723426,Bob Ross No Mistakes Just Happy Accidents Retro T-Shirt,https://printerval.com/bob-ross-no-mistakes-just-happy-accidents-retro-t-shirt-p214093?internal_source=category-t-shirts,$14.95,"https://liveview.prtvstatic.com/image/t-shirts-men-heavyweight-t-shirt-1,black,print-2022-10-14+77d8a20a-f431-4def-be8b-de257e3c0986,2d2d2d.jpeg, https://liveview.static-printerval.com/image/t-shirts-men-heavyweight-t-shirt-2,black,print-2022-10-14+77d8a20a-f431-4def-be8b-de257e3c0986,2d2d2d.jpeg, https://liveview.static-printerval.com/image/t-shirts-men-heavyweight-t-shirt-3,black,print-2022-10-14+77d8a20a-f431-4def-be8b-de257e3c0986,2d2d2d.jpeg",Women,V-neck T-shirt ,"Black,White,Navy,Red,Deep Heather,Athletic Heather,True Royal,Heather True Royal,Team Purple","S,M,L,XL"
2130723426,Silk Sonic Leave the Door Open T-Shirts,https://printerval.com/silk-sonic-leave-the-door-open-t-shirts-p305161?internal_source=category-t-shirts,$14.95,"https://liveview.prtvstatic.com/image/t-shirts-men-heavyweight-t-shirt-1,black,print-2022-10-14+9cabfcf0-bfe9-421a-932a-84e78864194f,2d2d2d.jpeg, https://liveview.static-printerval.com/image/t-shirts-men-heavyweight-t-shirt-2,black,print-2022-10-14+9cabfcf0-bfe9-421a-932a-84e78864194f,2d2d2d.jpeg, https://liveview.static-printerval.com/image/t-shirts-men-heavyweight-t-shirt-3,black,print-2022-10-14+9cabfcf0-bfe9-421a-932a-84e78864194f,2d2d2d.jpeg",Men,V-neck T-shirt ,"Black,White,Navy,Red,Deep Heather,Athletic Heather,True Royal,Heather True Royal,Team Purple","S,M,L,XL"
2130723426,Silk Sonic Leave the Door Open T-Shirts,https://printerval.com/silk-sonic-leave-the-door-open-t-shirts-p305161?internal_source=category-t-shirts,$14.95,"https://liveview.prtvstatic.com/image/t-shirts-men-heavyweight-t-shirt-1,black,print-2022-10-14+9cabfcf0-bfe9-421a-932a-84e78864194f,2d2d2d.jpeg, https://liveview.static-printerval.com/image/t-shirts-men-heavyweight-t-shirt-2,black,print-2022-10-14+9cabfcf0-bfe9-421a-932a-84e78864194f,2d2d2d.jpeg, https://liveview.static-printerval.com/image/t-shirts-men-heavyweight-t-shirt-3,black,print-2022-10-14+9cabfcf0-bfe9-421a-932a-84e78864194f,2d2d2d.jpeg",Women,V-neck T-shirt ,"Black,White,Navy,Red,Deep Heather,Athletic Heather,True Royal,Heather True Royal,Team Purple","S,M,L,XL"
2130723426,St. Louis Battlehawks T-shirt,https://printerval.com/st-louis-battlehawks-t-shirt-p23425318?internal_source=category-t-shirts,$14.95,"https://liveview.prtvstatic.com/image/t-shirts-men-heavyweight-t-shirt-1,black,zzlus6-f21fe055-9fd9-434e-9811-5f135079e89f,2d2d2d.jpeg, https://liveview.static-printerval.com/image/t-shirts-men-heavyweight-t-shirt-2,black,zzlus6-f21fe055-9fd9-434e-9811-5f135079e89f,2d2d2d.jpeg, https://liveview.static-printerval.com/image/t-shirts-men-heavyweight-t-shirt-3,black,zzlus6-f21fe055-9fd9-434e-9811-5f135079e89f,2d2d2d.jpeg",Men,V-neck T-shirt ,"Black,White,Navy,Red,Deep Heather,Athletic Heather,True Royal,Heather True Royal,Team Purple","S,M,L,XL"
2130723426,St. Louis Battlehawks T-shirt,https://printerval.com/st-louis-battlehawks-t-shirt-p23425318?internal_source=category-t-shirts,$14.95,"https://liveview.prtvstatic.com/image/t-shirts-men-heavyweight-t-shirt-1,black,zzlus6-f21fe055-9fd9-434e-9811-5f135079e89f,2d2d2d.jpeg, https://liveview.static-printerval.com/image/t-shirts-men-heavyweight-t-shirt-2,black,zzlus6-f21fe055-9fd9-434e-9811-5f135079e89f,2d2d2d.jpeg, https://liveview.static-printerval.com/image/t-shirts-men-heavyweight-t-shirt-3,black,zzlus6-f21fe055-9fd9-434e-9811-5f135079e89f,2d2d2d.jpeg",Women,V-neck T-shirt ,"Black,White,Navy,Red,Deep Heather,Athletic Heather,True Royal,Heather True Royal,Team Purple","S,M,L,XL"
2130723426,Peace Love Dollar General DG Motivation Inspiratio T Shirt,https://printerval.com/peace-love-dollar-general-dg-motivation-inspiratio-t-shirt-p839574?internal_source=category-t-shirts,$14.95,"https://liveview.prtvstatic.com/image/t-shirts-men-heavyweight-t-shirt-1,black,print-2022-10-15+495d2496-48ca-4e5e-b9ef-65bf83b3fc73,2d2d2d.jpeg, https://liveview.static-printerval.com/image/t-shirts-men-heavyweight-t-shirt-2,black,print-2022-10-15+495d2496-48ca-4e5e-b9ef-65bf83b3fc73,2d2d2d.jpeg, https://liveview.static-printerval.com/image/t-shirts-men-heavyweight-t-shirt-3,black,print-2022-10-15+495d2496-48ca-4e5e-b9ef-65bf83b3fc73,2d2d2d.jpeg",Men,V-neck T-shirt ,"Black,White,Navy,Red,Deep Heather,Athletic Heather,True Royal,Heather True Royal,Team Purple","S,M,L,XL"
2130723426,Peace Love Dollar General DG Motivation Inspiratio T Shirt,https://printerval.com/peace-love-dollar-general-dg-motivation-inspiratio-t-shirt-p839574?internal_source=category-t-shirts,$14.95,"https://liveview.prtvstatic.com/image/t-shirts-men-heavyweight-t-shirt-1,black,print-2022-10-15+495d2496-48ca-4e5e-b9ef-65bf83b3fc73,2d2d2d.jpeg, https://liveview.static-printerval.com/image/t-shirts-men-heavyweight-t-shirt-2,black,print-2022-10-15+495d2496-48ca-4e5e-b9ef-65bf83b3fc73,2d2d2d.jpeg, https://liveview.static-printerval.com/image/t-shirts-men-heavyweight-t-shirt-3,black,print-2022-10-15+495d2496-48ca-4e5e-b9ef-65bf83b3fc73,2d2d2d.jpeg",Women,V-neck T-shirt ,"Black,White,Navy,Red,Deep Heather,Athletic Heather,True Royal,Heather True Royal,Team Purple","S,M,L,XL"
2130723426,Only The Best Grandmas Listen To Elvis Presley 2022 T-Shirt,https://printerval.com/only-the-best-grandmas-listen-to-elvis-presley-2022-t-shirt-p4965402?internal_source=category-t-shirts,$14.95,"https://liveview.prtvstatic.com/image/t-shirts-men-heavyweight-t-shirt-1,black,print-2022-10-16+97a97d3e-3116-45dc-9e72-eeea1a1482a6,2d2d2d.jpeg, https://liveview.static-printerval.com/image/t-shirts-men-heavyweight-t-shirt-2,black,print-2022-10-16+97a97d3e-3116-45dc-9e72-eeea1a1482a6,2d2d2d.jpeg, https://liveview.static-printerval.com/image/t-shirts-men-heavyweight-t-shirt-3,black,print-2022-10-16+97a97d3e-3116-45dc-9e72-eeea1a1482a6,2d2d2d.jpeg",Men,V-neck T-shirt ,"Black,White,Navy,Red,Deep Heather,Athletic Heather,True Royal,Heather True Royal,Team Purple","S,M,L,XL"
2130723426,Only The Best Grandmas Listen To Elvis Presley 2022 T-Shirt,https://printerval.com/only-the-best-grandmas-listen-to-elvis-presley-2022-t-shirt-p4965402?internal_source=category-t-shirts,$14.95,"https://liveview.prtvstatic.com/image/t-shirts-men-heavyweight-t-shirt-1,black,print-2022-10-16+97a97d3e-3116-45dc-9e72-eeea1a1482a6,2d2d2d.jpeg, https://liveview.static-printerval.com/image/t-shirts-men-heavyweight-t-shirt-2,black,print-2022-10-16+97a97d3e-3116-45dc-9e72-eeea1a1482a6,2d2d2d.jpeg, https://liveview.static-printerval.com/image/t-shirts-men-heavyweight-t-shirt-3,black,print-2022-10-16+97a97d3e-3116-45dc-9e72-eeea1a1482a6,2d2d2d.jpeg",Women,V-neck T-shirt ,"Black,White,Navy,Red,Deep Heather,Athletic Heather,True Royal,Heather True Royal,Team Purple","S,M,L,XL"
2130723426,USWNT 4 Stars World Cup - Us Womens National Team - T-Shirt,https://printerval.com/uswnt-4-stars-world-cup-us-womens-national-team-t-shirt-p1562378?internal_source=category-t-shirts,$14.95,"https://liveview.prtvstatic.com/image/t-shirts-men-heavyweight-t-shirt-1,black,print-2022-10-16+c0ae3f7e-ced0-47c2-9c7a-7922d6ea97db,2d2d2d.jpeg, https://liveview.static-printerval.com/image/t-shirts-men-heavyweight-t-shirt-2,black,print-2022-10-16+c0ae3f7e-ced0-47c2-9c7a-7922d6ea97db,2d2d2d.jpeg, https://liveview.static-printerval.com/image/t-shirts-men-heavyweight-t-shirt-3,black,print-2022-10-16+c0ae3f7e-ced0-47c2-9c7a-7922d6ea97db,2d2d2d.jpeg",Men,V-neck T-shirt ,"Black,White,Navy,Red,Deep Heather,Athletic Heather,True Royal,Heather True Royal,Team Purple","S,M,L,XL"
2130723426,USWNT 4 Stars World Cup - Us Womens National Team - T-Shirt,https://printerval.com/uswnt-4-stars-world-cup-us-womens-national-team-t-shirt-p1562378?internal_source=category-t-shirts,$14.95,"https://liveview.prtvstatic.com/image/t-shirts-men-heavyweight-t-shirt-1,black,print-2022-10-16+c0ae3f7e-ced0-47c2-9c7a-7922d6ea97db,2d2d2d.jpeg, https://liveview.static-printerval.com/image/t-shirts-men-heavyweight-t-shirt-2,black,print-2022-10-16+c0ae3f7e-ced0-47c2-9c7a-7922d6ea97db,2d2d2d.jpeg, https://liveview.static-printerval.com/image/t-shirts-men-heavyweight-t-shirt-3,black,print-2022-10-16+c0ae3f7e-ced0-47c2-9c7a-7922d6ea97db,2d2d2d.jpeg",Women,V-neck T-shirt ,"Black,White,Navy,Red,Deep Heather,Athletic Heather,True Royal,Heather True Royal,Team Purple","S,M,L,XL"
2130723426,Lisa Marie Presley Shirt,https://printerval.com/lisa-marie-presley-shirt-p39571532?internal_source=category-t-shirts,$14.95,"https://liveview.prtvstatic.com/image/t-shirts-men-heavyweight-t-shirt-1,black,print-2023-01-14+86c5622b-fab2-4b11-b748-ea9664885008,2d2d2d.jpeg, https://liveview.static-printerval.com/image/t-shirts-men-heavyweight-t-shirt-2,black,print-2023-01-14+86c5622b-fab2-4b11-b748-ea9664885008,2d2d2d.jpeg, https://liveview.static-printerval.com/image/t-shirts-men-heavyweight-t-shirt-3,black,print-2023-01-14+86c5622b-fab2-4b11-b748-ea9664885008,2d2d2d.jpeg",Men,V-neck T-shirt ,"Black,White,Navy,Red,Deep Heather,Athletic Heather,True Royal,Heather True Royal,Team Purple","S,M,L,XL"
2130723426,Lisa Marie Presley Shirt,https://printerval.com/lisa-marie-presley-shirt-p39571532?internal_source=category-t-shirts,$14.95,"https://liveview.prtvstatic.com/image/t-shirts-men-heavyweight-t-shirt-1,black,print-2023-01-14+86c5622b-fab2-4b11-b748-ea9664885008,2d2d2d.jpeg, https://liveview.static-printerval.com/image/t-shirts-men-heavyweight-t-shirt-2,black,print-2023-01-14+86c5622b-fab2-4b11-b748-ea9664885008,2d2d2d.jpeg, https://liveview.static-printerval.com/image/t-shirts-men-heavyweight-t-shirt-3,black,print-2023-01-14+86c5622b-fab2-4b11-b748-ea9664885008,2d2d2d.jpeg",Women,V-neck T-shirt ,"Black,White,Navy,Red,Deep Heather,Athletic Heather,True Royal,Heather True Royal,Team Purple","S,M,L,XL"
2130723426,St. Louis BattleHawks Shirt,https://printerval.com/st-louis-battlehawks-shirt-p40351737?internal_source=category-t-shirts,$14.95,"https://liveview.prtvstatic.com/image/t-shirts-men-heavyweight-t-shirt-1,black,print-2023-02-28+bbcdd634-1f7e-4d00-a884-5fb456de7e0b,2d2d2d.jpeg, https://liveview.static-printerval.com/image/t-shirts-men-heavyweight-t-shirt-2,black,print-2023-02-28+bbcdd634-1f7e-4d00-a884-5fb456de7e0b,2d2d2d.jpeg, https://liveview.static-printerval.com/image/t-shirts-men-heavyweight-t-shirt-3,black,print-2023-02-28+bbcdd634-1f7e-4d00-a884-5fb456de7e0b,2d2d2d.jpeg",Men,V-neck T-shirt ,"Black,White,Navy,Red,Deep Heather,Athletic Heather,True Royal,Heather True Royal,Team Purple","S,M,L,XL"
2130723426,St. Louis BattleHawks Shirt,https://printerval.com/st-louis-battlehawks-shirt-p40351737?internal_source=category-t-shirts,$14.95,"https://liveview.prtvstatic.com/image/t-shirts-men-heavyweight-t-shirt-1,black,print-2023-02-28+bbcdd634-1f7e-4d00-a884-5fb456de7e0b,2d2d2d.jpeg, https://liveview.static-printerval.com/image/t-shirts-men-heavyweight-t-shirt-2,black,print-2023-02-28+bbcdd634-1f7e-4d00-a884-5fb456de7e0b,2d2d2d.jpeg, https://liveview.static-printerval.com/image/t-shirts-men-heavyweight-t-shirt-3,black,print-2023-02-28+bbcdd634-1f7e-4d00-a884-5fb456de7e0b,2d2d2d.jpeg",Women,V-neck T-shirt ,"Black,White,Navy,Red,Deep Heather,Athletic Heather,True Royal,Heather True Royal,Team Purple","S,M,L,XL"
